,code,date,sp,wp
10,002553,2016-09-11,-1.51018922852984,-1.497674589992529
11,002553,2016-09-12,-1.517777777777778,-1.5261379807240572
12,002553,2016-09-13,-1.5150375939849623,-1.5056812321222668
13,002553,2016-09-14,-1.5045317220543808,-1.5049866115108237
0,002554,2016-09-01,-1.501545595054096,-1.497285440049518
1,002554,2016-09-02,-1.5125195618153364,-1.5087808118770332
2,002554,2016-09-03,-1.5125195618153364,-1.5087808118770332
3,002554,2016-09-04,-1.5125195618153364,-1.5087808118770332
4,002554,2016-09-05,-1.5142857142857142,-1.4984445900171062
5,002554,2016-09-06,-1.4936908517350158,-1.497029271614359
6,002554,2016-09-07,-1.4753846153846153,-1.4865955415954044
7,002554,2016-09-08,-1.4938837920489296,-1.502776626915839
8,002554,2016-09-09,-1.490909090909091,-1.497674589992529
9,002554,2016-09-10,-1.490909090909091,-1.497674589992529
10,002554,2016-09-11,-1.490909090909091,-1.497674589992529
11,002554,2016-09-12,-1.53125,-1.5261379807240572
12,002554,2016-09-13,-1.5110584518167458,-1.5056812321222668
13,002554,2016-09-14,-1.4890625,-1.5049866115108237
0,002555,2016-09-01,-1.5069033530571991,-1.497285440049518
1,002555,2016-09-02,-1.5009871668311945,-1.5087808118770332
2,002555,2016-09-03,-1.5009871668311945,-1.5087808118770332
3,002555,2016-09-04,-1.5009871668311945,-1.5087808118770332
4,002555,2016-09-05,-1.5094668659691082,-1.4984445900171062
5,002555,2016-09-06,-1.5035,-1.497029271614359
6,002555,2016-09-07,-1.4881422924901186,-1.4865955415954044
7,002555,2016-09-08,-1.512,-1.502776626915839
8,002555,2016-09-09,-1.5015022533800702,-1.497674589992529
9,002555,2016-09-10,-1.5015022533800702,-1.497674589992529
10,002555,2016-09-11,-1.5015022533800702,-1.497674589992529
11,002555,2016-09-12,-1.5510526315789472,-1.5261379807240572
12,002555,2016-09-13,-1.5079575596816976,-1.5056812321222668
13,002555,2016-09-14,-1.5194699837750136,-1.5049866115108237
0,002556,2016-09-01,-1.4902067464635473,-1.497285440049518
1,002556,2016-09-02,-1.5132304299889745,-1.5087808118770332
2,002556,2016-09-03,-1.5132304299889745,-1.5087808118770332
3,002556,2016-09-04,-1.5132304299889745,-1.5087808118770332
4,002556,2016-09-05,-1.5044296788482836,-1.4984445900171062
5,002556,2016-09-06,-1.4988938053097345,-1.497029271614359
6,002556,2016-09-07,-1.4912280701754386,-1.4865955415954044
7,002556,2016-09-08,-1.498904709748083,-1.502776626915839
8,002556,2016-09-09,-1.4956379498364232,-1.497674589992529
9,002556,2016-09-10,-1.4956379498364232,-1.497674589992529
10,002556,2016-09-11,-1.4956379498364232,-1.497674589992529
11,002556,2016-09-12,-1.5303370786516854,-1.5261379807240572
12,002556,2016-09-13,-1.5159817351598175,-1.5056812321222668
13,002556,2016-09-14,-1.5127167630057803,-1.5049866115108237
0,002557,2016-09-01,-1.5063965884861406,-1.497285440049518
1,002557,2016-09-02,-1.511866235167206,-1.5087808118770332
2,002557,2016-09-03,-1.511866235167206,-1.5087808118770332
3,002557,2016-09-04,-1.511866235167206,-1.5087808118770332
4,002557,2016-09-05,-1.5125614418350628,-1.4984445900171062
5,002557,2016-09-06,-1.495108695652174,-1.497029271614359
6,002557,2016-09-07,-1.4919137466307277,-1.4865955415954044
7,002557,2016-09-08,-1.4930406852248395,-1.502776626915839
8,002557,2016-09-09,-1.5207650273224043,-1.497674589992529
9,002557,2016-09-10,-1.5207650273224043,-1.497674589992529
10,002557,2016-09-11,-1.5207650273224043,-1.497674589992529
11,002557,2016-09-12,-1.5166666666666666,-1.5261379807240572
12,002557,2016-09-13,-1.5227272727272727,-1.5056812321222668
13,002557,2016-09-14,-1.5017074558907229,-1.5049866115108237
0,002559,2016-09-01,-1.5123119015047881,-1.497285440049518
1,002559,2016-09-02,-1.4959128065395095,-1.5087808118770332
2,002559,2016-09-03,-1.4959128065395095,-1.5087808118770332
3,002559,2016-09-04,-1.4959128065395095,-1.5087808118770332
4,002559,2016-09-05,-1.4209535759096612,-1.4984445900171062
5,002559,2016-09-06,-1.537085230969421,-1.497029271614359
6,002559,2016-09-07,-1.5131839156229399,-1.4865955415954044
7,002559,2016-09-08,-1.504635761589404,-1.502776626915839
8,002559,2016-09-09,-1.5073382254836558,-1.497674589992529
9,002559,2016-09-10,-1.5073382254836558,-1.497674589992529
10,002559,2016-09-11,-1.5073382254836558,-1.497674589992529
11,002559,2016-09-12,-1.524606971975393,-1.5261379807240572
12,002559,2016-09-13,-1.5237928621413577,-1.5056812321222668
13,002559,2016-09-14,-1.5106082036775106,-1.5049866115108237
0,002560,2016-09-01,-1.5107719928186714,-1.497285440049518
1,002560,2016-09-02,-1.496422182468694,-1.5087808118770332
2,002560,2016-09-03,-1.496422182468694,-1.5087808118770332
3,002560,2016-09-04,-1.496422182468694,-1.5087808118770332
4,002560,2016-09-05,-1.4764192139737993,-1.4984445900171062
5,002560,2016-09-06,-1.5150709219858156,-1.497029271614359
6,002560,2016-09-07,-1.4616368286445012,-1.4865955415954044
7,002560,2016-09-08,-1.512079378774806,-1.502776626915839
8,002560,2016-09-09,-1.4863829787234042,-1.497674589992529
9,002560,2016-09-10,-1.4863829787234042,-1.497674589992529
10,002560,2016-09-11,-1.4863829787234042,-1.497674589992529
11,002560,2016-09-12,-1.5509838998211092,-1.5261379807240572
12,002560,2016-09-13,-1.4815627743634767,-1.5056812321222668
13,002560,2016-09-14,-1.4677145284621922,-1.5049866115108237
0,002561,2016-09-01,-1.497067448680352,-1.497285440049518
1,002561,2016-09-02,-1.511119347664937,-1.5087808118770332
2,002561,2016-09-03,-1.511119347664937,-1.5087808118770332
3,002561,2016-09-04,-1.511119347664937,-1.5087808118770332
4,002561,2016-09-05,-1.5029739776951674,-1.4984445900171062
5,002561,2016-09-06,-1.5007440476190477,-1.497029271614359
6,002561,2016-09-07,-1.4933481152993349,-1.4865955415954044
7,002561,2016-09-08,-1.5007396449704142,-1.502776626915839
8,002561,2016-09-09,-1.4948491537895512,-1.497674589992529
9,002561,2016-09-10,-1.4948491537895512,-1.497674589992529
10,002561,2016-09-11,-1.4948491537895512,-1.497674589992529
11,002561,2016-09-12,-1.5272108843537415,-1.5261379807240572
12,002561,2016-09-13,-1.5176923076923077,-1.5056812321222668
13,002561,2016-09-14,-1.5046367851622875,-1.5049866115108237
0,002562,2016-09-01,-1.5037037037037038,-1.497285440049518
1,002562,2016-09-02,-1.5112359550561798,-1.5087808118770332
2,002562,2016-09-03,-1.5112359550561798,-1.5087808118770332
3,002562,2016-09-04,-1.5112359550561798,-1.5087808118770332
4,002562,2016-09-05,-1.4744525547445255,-1.4984445900171062
5,002562,2016-09-06,-1.498542274052478,-1.497029271614359
6,002562,2016-09-07,-1.4963689179375455,-1.4865955415954044
7,002562,2016-09-08,-1.44769442532691,-1.502776626915839
8,002562,2016-09-09,-1.4897820163487738,-1.497674589992529
9,002562,2016-09-10,-1.4897820163487738,-1.497674589992529
10,002562,2016-09-11,-1.4897820163487738,-1.497674589992529
11,002562,2016-09-12,-1.4470967741935483,-1.5261379807240572
12,002562,2016-09-13,-1.5117493472584855,-1.5056812321222668
13,002562,2016-09-14,-1.5145695364238412,-1.5049866115108237
0,002563,2016-09-01,-1.4897610921501705,-1.497285440049518
1,002563,2016-09-02,-1.5316901408450705,-1.5087808118770332
2,002563,2016-09-03,-1.5316901408450705,-1.5087808118770332
3,002563,2016-09-04,-1.5316901408450705,-1.5087808118770332
4,002563,2016-09-05,-1.5008810572687223,-1.4984445900171062
5,002563,2016-09-06,-1.4826839826839826,-1.497029271614359
6,002563,2016-09-07,-1.493975903614458,-1.4865955415954044
7,002563,2016-09-08,-1.5121951219512193,-1.502776626915839
8,002563,2016-09-09,-1.5150309460654288,-1.497674589992529
9,002563,2016-09-10,-1.5150309460654288,-1.497674589992529
10,002563,2016-09-11,-1.5150309460654288,-1.497674589992529
11,002563,2016-09-12,-1.5053333333333334,-1.5261379807240572
12,002563,2016-09-13,-1.5089686098654709,-1.5056812321222668
13,002563,2016-09-14,-1.5045045045045045,-1.5049866115108237
0,002565,2016-09-01,-1.4961538461538462,-1.497285440049518
1,002565,2016-09-02,-1.5249671484888305,-1.5087808118770332
2,002565,2016-09-03,-1.5249671484888305,-1.5087808118770332
3,002565,2016-09-04,-1.5249671484888305,-1.5087808118770332
4,002565,2016-09-05,-1.5079470198675498,-1.4984445900171062
5,002565,2016-09-06,-1.4895150720838795,-1.497029271614359
6,002565,2016-09-07,-1.459748427672956,-1.4865955415954044
7,002565,2016-09-08,-1.5063291139240507,-1.502776626915839
8,002565,2016-09-09,-1.5012674271229405,-1.497674589992529
9,002565,2016-09-10,-1.5012674271229405,-1.497674589992529
10,002565,2016-09-11,-1.5012674271229405,-1.497674589992529
11,002565,2016-09-12,-1.5167525773195876,-1.5261379807240572
12,002565,2016-09-13,-1.5,-1.5056812321222668
13,002565,2016-09-14,-1.4923273657289002,-1.5049866115108237
0,002566,2016-09-01,-1.5502625656414104,-1.497285440049518
1,002566,2016-09-02,-1.5214559386973179,-1.5087808118770332
2,002566,2016-09-03,-1.5214559386973179,-1.5087808118770332
3,002566,2016-09-04,-1.5214559386973179,-1.5087808118770332
4,002566,2016-09-05,-1.5,-1.4984445900171062
5,002566,2016-09-06,-1.5179407176287052,-1.497029271614359
6,002566,2016-09-07,-1.4831288343558282,-1.4865955415954044
7,002566,2016-09-08,-1.5132090132090132,-1.502776626915839
8,002566,2016-09-09,-1.4945904173106646,-1.497674589992529
9,002566,2016-09-10,-1.4945904173106646,-1.497674589992529
10,002566,2016-09-11,-1.4945904173106646,-1.497674589992529
11,002566,2016-09-12,-1.528616852146264,-1.5261379807240572
12,002566,2016-09-13,-1.519448946515397,-1.5056812321222668
13,002566,2016-09-14,-1.5024370430544272,-1.5049866115108237
0,002567,2016-09-01,-1.5202650038971162,-1.497285440049518
1,002567,2016-09-02,-1.5158353127474267,-1.5087808118770332
2,002567,2016-09-03,-1.5158353127474267,-1.5087808118770332
3,002567,2016-09-04,-1.5158353127474267,-1.5087808118770332
4,002567,2016-09-05,-1.4984189723320158,-1.4984445900171062
5,002567,2016-09-06,-1.4952793076317858,-1.497029271614359
6,002567,2016-09-07,-1.4852713178294574,-1.4865955415954044
7,002567,2016-09-08,-1.5093896713615025,-1.502776626915839
8,002567,2016-09-09,-1.5070921985815602,-1.497674589992529
9,002567,2016-09-10,-1.5070921985815602,-1.497674589992529
10,002567,2016-09-11,-1.5070921985815602,-1.497674589992529
11,002567,2016-09-12,-1.5401639344262295,-1.5261379807240572
12,002567,2016-09-13,-1.509933774834437,-1.5056812321222668
13,002567,2016-09-14,-1.5134228187919463,-1.5049866115108237
0,002568,2016-09-01,-1.5017961383026492,-1.497285440049518
1,002568,2016-09-02,-1.5122727272727272,-1.5087808118770332
2,002568,2016-09-03,-1.5122727272727272,-1.5087808118770332
3,002568,2016-09-04,-1.5122727272727272,-1.5087808118770332
4,002568,2016-09-05,-1.4950248756218907,-1.4984445900171062
5,002568,2016-09-06,-1.4946018893387314,-1.497029271614359
6,002568,2016-09-07,-1.480591089545655,-1.4865955415954044
7,002568,2016-09-08,-1.5116019634091924,-1.502776626915839
8,002568,2016-09-09,-1.4902783915156872,-1.497674589992529
9,002568,2016-09-10,-1.4902783915156872,-1.497674589992529
10,002568,2016-09-11,-1.4902783915156872,-1.497674589992529
11,002568,2016-09-12,-1.528169014084507,-1.5261379807240572
12,002568,2016-09-13,-1.5142857142857145,-1.5056812321222668
13,002568,2016-09-14,-1.502309468822171,-1.5049866115108237
0,002569,2016-09-01,-1.4884130982367758,-1.497285440049518
1,002569,2016-09-02,-1.4797630799605133,-1.5087808118770332
2,002569,2016-09-03,-1.4797630799605133,-1.5087808118770332
3,002569,2016-09-04,-1.4797630799605133,-1.5087808118770332
4,002569,2016-09-05,-1.5109780439121758,-1.4984445900171062
5,002569,2016-09-06,-1.503003003003003,-1.497029271614359
6,002569,2016-09-07,-1.4910714285714286,-1.4865955415954044
7,002569,2016-09-08,-1.518181818181818,-1.502776626915839
8,002569,2016-09-09,-1.5148641722193745,-1.497674589992529
9,002569,2016-09-10,-1.5148641722193745,-1.497674589992529
10,002569,2016-09-11,-1.5148641722193745,-1.497674589992529
11,002569,2016-09-12,-1.5048931238732939,-1.5261379807240572
12,002569,2016-09-13,-1.4709927481870466,-1.5056812321222668
13,002569,2016-09-14,-1.4088636363636364,-1.5049866115108237
0,002570,2016-09-01,-1.5057377049180327,-1.497285440049518
1,002570,2016-09-02,-1.5149750415973378,-1.5087808118770332
2,002570,2016-09-03,-1.5149750415973378,-1.5087808118770332
3,002570,2016-09-04,-1.5149750415973378,-1.5087808118770332
4,002570,2016-09-05,-1.5041771094402672,-1.4984445900171062
5,002570,2016-09-06,-1.501673640167364,-1.497029271614359
6,002570,2016-09-07,-1.4867877786952932,-1.4865955415954044
7,002570,2016-09-08,-1.4950698438783894,-1.502776626915839
8,002570,2016-09-09,-1.5091210613598673,-1.497674589992529
9,002570,2016-09-10,-1.5091210613598673,-1.497674589992529
10,002570,2016-09-11,-1.5091210613598673,-1.497674589992529
11,002570,2016-09-12,-1.5168634064080946,-1.5261379807240572
12,002570,2016-09-13,-1.5367132867132867,-1.5056812321222668
13,002570,2016-09-14,-1.5017513134851137,-1.5049866115108237
0,002572,2016-09-01,-1.523484051875219,-1.497285440049518
1,002572,2016-09-02,-1.4873680567572245,-1.5087808118770332
2,002572,2016-09-03,-1.4873680567572245,-1.5087808118770332
3,002572,2016-09-04,-1.4873680567572245,-1.5087808118770332
4,002572,2016-09-05,-1.512971078001753,-1.4984445900171062
5,002572,2016-09-06,-1.5083068221986569,-1.497029271614359
6,002572,2016-09-07,-1.489160839160839,-1.4865955415954044
7,002572,2016-09-08,-1.5100653363941374,-1.502776626915839
8,002572,2016-09-09,-1.4933345027188214,-1.497674589992529
9,002572,2016-09-10,-1.4933345027188214,-1.497674589992529
10,002572,2016-09-11,-1.4933345027188214,-1.497674589992529
11,002572,2016-09-12,-1.4892417143848689,-1.5261379807240572
12,002572,2016-09-13,-1.4936206896551725,-1.5056812321222668
13,002572,2016-09-14,-1.4969061533172912,-1.5049866115108237
0,002573,2016-09-01,-1.4945145364783323,-1.497285440049518
1,002573,2016-09-02,-1.507739082365948,-1.5087808118770332
2,002573,2016-09-03,-1.507739082365948,-1.5087808118770332
3,002573,2016-09-04,-1.507739082365948,-1.5087808118770332
4,002573,2016-09-05,-1.5011068068622024,-1.4984445900171062
5,002573,2016-09-06,-1.4944964226747386,-1.497029271614359
6,002573,2016-09-07,-1.4508110936682366,-1.4865955415954044
7,002573,2016-09-08,-1.511646373742721,-1.502776626915839
8,002573,2016-09-09,-1.4890052356020942,-1.497674589992529
9,002573,2016-09-10,-1.4890052356020942,-1.497674589992529
10,002573,2016-09-11,-1.4890052356020942,-1.497674589992529
11,002573,2016-09-12,-1.5465753424657536,-1.5261379807240572
12,002573,2016-09-13,-1.4961790393013101,-1.5056812321222668
13,002573,2016-09-14,-1.5054884742041714,-1.5049866115108237
0,002575,2016-09-01,-1.503921568627451,-1.497285440049518
1,002575,2016-09-02,-1.5089020771513353,-1.5087808118770332
2,002575,2016-09-03,-1.5089020771513353,-1.5087808118770332
3,002575,2016-09-04,-1.5089020771513353,-1.5087808118770332
4,002575,2016-09-05,-1.5059701492537312,-1.4984445900171062
5,002575,2016-09-06,-1.4901477832512315,-1.497029271614359
6,002575,2016-09-07,-1.4759615384615385,-1.4865955415954044
7,002575,2016-09-08,-1.4523809523809523,-1.502776626915839
8,002575,2016-09-09,-1.500916590284143,-1.497674589992529
9,002575,2016-09-10,-1.500916590284143,-1.497674589992529
10,002575,2016-09-11,-1.500916590284143,-1.497674589992529
11,002575,2016-09-12,-1.519626168224299,-1.5261379807240572
12,002575,2016-09-13,-1.485267034990792,-1.5056812321222668
13,002575,2016-09-14,-1.5121155638397017,-1.5049866115108237
0,002577,2016-09-01,-1.509090909090909,-1.497285440049518
1,002577,2016-09-02,-1.5144242137621187,-1.5087808118770332
2,002577,2016-09-03,-1.5144242137621187,-1.5087808118770332
3,002577,2016-09-04,-1.5144242137621187,-1.5087808118770332
4,002577,2016-09-05,-1.5178098676293623,-1.4984445900171062
5,002577,2016-09-06,-1.504836759371221,-1.497029271614359
6,002577,2016-09-07,-1.4849928537398762,-1.4865955415954044
7,002577,2016-09-08,-1.5162188332122972,-1.502776626915839
8,002577,2016-09-09,-1.4918367346938777,-1.497674589992529
9,002577,2016-09-10,-1.4918367346938777,-1.497674589992529
10,002577,2016-09-11,-1.4918367346938777,-1.497674589992529
11,002577,2016-09-12,-1.533498759305211,-1.5261379807240572
12,002577,2016-09-13,-1.5335983585534751,-1.5056812321222668
13,002577,2016-09-14,-1.5127272727272727,-1.5049866115108237
0,002578,2016-09-01,-1.5222672064777327,-1.497285440049518
1,002578,2016-09-02,-1.4939637826961771,-1.5087808118770332
2,002578,2016-09-03,-1.4939637826961771,-1.5087808118770332
3,002578,2016-09-04,-1.4939637826961771,-1.5087808118770332
4,002578,2016-09-05,-1.5081135902636917,-1.4984445900171062
5,002578,2016-09-06,-1.5061224489795917,-1.497029271614359
6,002578,2016-09-07,-1.491902834008097,-1.4865955415954044
7,002578,2016-09-08,-1.495967741935484,-1.502776626915839
8,002578,2016-09-09,-1.4584541062801932,-1.497674589992529
9,002578,2016-09-10,-1.4584541062801932,-1.497674589992529
10,002578,2016-09-11,-1.4584541062801932,-1.497674589992529
11,002578,2016-09-12,-1.5267857142857142,-1.5261379807240572
12,002578,2016-09-13,-1.462750716332378,-1.5056812321222668
13,002578,2016-09-14,-1.4526842584167425,-1.5049866115108237
0,002579,2016-09-01,-1.506405693950178,-1.497285440049518
1,002579,2016-09-02,-1.5,-1.5087808118770332
2,002579,2016-09-03,-1.5,-1.5087808118770332
3,002579,2016-09-04,-1.5,-1.5087808118770332
4,002579,2016-09-05,-1.5255474452554745,-1.4984445900171062
5,002579,2016-09-06,-1.4978150036416604,-1.497029271614359
6,002579,2016-09-07,-1.4835243553008595,-1.4865955415954044
7,002579,2016-09-08,-1.5072150072150072,-1.502776626915839
8,002579,2016-09-09,-1.4892933618843682,-1.497674589992529
9,002579,2016-09-10,-1.4892933618843682,-1.497674589992529
10,002579,2016-09-11,-1.4892933618843682,-1.497674589992529
11,002579,2016-09-12,-1.5166908563134978,-1.5261379807240572
12,002579,2016-09-13,-1.529895366218236,-1.5056812321222668
13,002579,2016-09-14,-1.5075301204819278,-1.5049866115108237
0,002580,2016-09-01,-1.503512880562061,-1.497285440049518
1,002580,2016-09-02,-1.5118483412322274,-1.5087808118770332
2,002580,2016-09-03,-1.5118483412322274,-1.5087808118770332
3,002580,2016-09-04,-1.5118483412322274,-1.5087808118770332
4,002580,2016-09-05,-1.491774383078731,-1.4984445900171062
5,002580,2016-09-06,-1.4970708845928529,-1.497029271614359
6,002580,2016-09-07,-1.4720956719817768,-1.4865955415954044
7,002580,2016-09-08,-1.5121037463976943,-1.502776626915839
8,002580,2016-09-09,-1.480225988700565,-1.497674589992529
9,002580,2016-09-10,-1.480225988700565,-1.497674589992529
10,002580,2016-09-11,-1.480225988700565,-1.497674589992529
11,002580,2016-09-12,-1.49438202247191,-1.5261379807240572
12,002580,2016-09-13,-1.5324825986078887,-1.5056812321222668
13,002580,2016-09-14,-1.4567147613762486,-1.5049866115108237
0,002581,2016-09-01,-1.5033519553072625,-1.497285440049518
1,002581,2016-09-02,-1.542718446601942,-1.5087808118770332
2,002581,2016-09-03,-1.542718446601942,-1.5087808118770332
3,002581,2016-09-04,-1.542718446601942,-1.5087808118770332
4,002581,2016-09-05,-1.5238568588469186,-1.4984445900171062
5,002581,2016-09-06,-1.5068054443554844,-1.497029271614359
6,002581,2016-09-07,-1.47578125,-1.4865955415954044
7,002581,2016-09-08,-1.4884169884169884,-1.502776626915839
8,002581,2016-09-09,-1.5058252427184466,-1.497674589992529
9,002581,2016-09-10,-1.5058252427184466,-1.497674589992529
10,002581,2016-09-11,-1.5058252427184466,-1.497674589992529
11,002581,2016-09-12,-1.498062015503876,-1.5261379807240572
12,002581,2016-09-13,-1.4836065573770492,-1.5056812321222668
13,002581,2016-09-14,-1.5139157325086974,-1.5049866115108237
0,002582,2016-09-01,-1.507242339832869,-1.497285440049518
1,002582,2016-09-02,-1.4974993053626007,-1.5087808118770332
2,002582,2016-09-03,-1.4974993053626007,-1.5087808118770332
3,002582,2016-09-04,-1.4974993053626007,-1.5087808118770332
4,002582,2016-09-05,-1.5155191873589167,-1.4984445900171062
5,002582,2016-09-06,-1.516346429595641,-1.497029271614359
6,002582,2016-09-07,-1.4991404011461318,-1.4865955415954044
7,002582,2016-09-08,-1.4917590224495596,-1.502776626915839
8,002582,2016-09-09,-1.52,-1.497674589992529
9,002582,2016-09-10,-1.52,-1.497674589992529
10,002582,2016-09-11,-1.52,-1.497674589992529
11,002582,2016-09-12,-1.5,-1.5261379807240572
12,002582,2016-09-13,-1.5207100591715976,-1.5056812321222668
13,002582,2016-09-14,-1.4883040935672514,-1.5049866115108237
0,002583,2016-09-01,-1.5058675607711651,-1.497285440049518
1,002583,2016-09-02,-1.5067510548523206,-1.5087808118770332
2,002583,2016-09-03,-1.5067510548523206,-1.5087808118770332
3,002583,2016-09-04,-1.5067510548523206,-1.5087808118770332
4,002583,2016-09-05,-1.4866777685262282,-1.4984445900171062
5,002583,2016-09-06,-1.495854063018242,-1.497029271614359
6,002583,2016-09-07,-1.4942291838417148,-1.4865955415954044
7,002583,2016-09-08,-1.5125208681135225,-1.502776626915839
8,002583,2016-09-09,-1.514394580863675,-1.497674589992529
9,002583,2016-09-10,-1.514394580863675,-1.497674589992529
10,002583,2016-09-11,-1.514394580863675,-1.497674589992529
11,002583,2016-09-12,-1.5181034482758622,-1.5261379807240572
12,002583,2016-09-13,-1.4914529914529915,-1.5056812321222668
13,002583,2016-09-14,-1.5086206896551724,-1.5049866115108237
0,002585,2016-09-01,-1.4961089494163424,-1.497285440049518
1,002585,2016-09-02,-1.4980582524271844,-1.5087808118770332
2,002585,2016-09-03,-1.4980582524271844,-1.5087808118770332
3,002585,2016-09-04,-1.4980582524271844,-1.5087808118770332
4,002585,2016-09-05,-1.5029211295034082,-1.4984445900171062
5,002585,2016-09-06,-1.484659635666347,-1.497029271614359
6,002585,2016-09-07,-1.4933333333333334,-1.4865955415954044
7,002585,2016-09-08,-1.4915014164305949,-1.502776626915839
8,002585,2016-09-09,-1.4953007518796992,-1.497674589992529
9,002585,2016-09-10,-1.4953007518796992,-1.497674589992529
10,002585,2016-09-11,-1.4953007518796992,-1.497674589992529
11,002585,2016-09-12,-1.533009708737864,-1.5261379807240572
12,002585,2016-09-13,-1.513779527559055,-1.5056812321222668
13,002585,2016-09-14,-1.5039525691699607,-1.5049866115108237
0,002586,2016-09-01,-1.492063492063492,-1.497285440049518
1,002586,2016-09-02,-1.5223123732251522,-1.5087808118770332
2,002586,2016-09-03,-1.5223123732251522,-1.5087808118770332
3,002586,2016-09-04,-1.5223123732251522,-1.5087808118770332
4,002586,2016-09-05,-1.4919517102615694,-1.4984445900171062
5,002586,2016-09-06,-1.494,-1.497029271614359
6,002586,2016-09-07,-1.4433962264150944,-1.4865955415954044
7,002586,2016-09-08,-1.4851301115241635,-1.502776626915839
8,002586,2016-09-09,-1.5141376060320453,-1.497674589992529
9,002586,2016-09-10,-1.5141376060320453,-1.497674589992529
10,002586,2016-09-11,-1.5141376060320453,-1.497674589992529
11,002586,2016-09-12,-1.5432645034414945,-1.5261379807240572
12,002586,2016-09-13,-1.509930486593843,-1.5056812321222668
13,002586,2016-09-14,-1.5070000000000001,-1.5049866115108237
0,002587,2016-09-01,-1.4970370370370372,-1.497285440049518
1,002587,2016-09-02,-1.4926470588235294,-1.5087808118770332
2,002587,2016-09-03,-1.4926470588235294,-1.5087808118770332
3,002587,2016-09-04,-1.4926470588235294,-1.5087808118770332
4,002587,2016-09-05,-1.5104011887072808,-1.4984445900171062
5,002587,2016-09-06,-1.5353846153846153,-1.497029271614359
6,002587,2016-09-07,-1.476709241172051,-1.4865955415954044
7,002587,2016-09-08,-1.5152555301296722,-1.502776626915839
8,002587,2016-09-09,-1.4931818181818182,-1.497674589992529
9,002587,2016-09-10,-1.4931818181818182,-1.497674589992529
10,002587,2016-09-11,-1.4931818181818182,-1.497674589992529
11,002587,2016-09-12,-1.410344827586207,-1.5261379807240572
12,002587,2016-09-13,-1.510452961672474,-1.5056812321222668
13,002587,2016-09-14,-1.4958362248438584,-1.5049866115108237
0,002588,2016-09-01,-1.5015710919088767,-1.497285440049518
1,002588,2016-09-02,-1.482253086419753,-1.5087808118770332
2,002588,2016-09-03,-1.482253086419753,-1.5087808118770332
3,002588,2016-09-04,-1.482253086419753,-1.5087808118770332
4,002588,2016-09-05,-1.5007722007722009,-1.4984445900171062
5,002588,2016-09-06,-1.5062160062160062,-1.497029271614359
6,002588,2016-09-07,-1.4922898997686969,-1.4865955415954044
7,002588,2016-09-08,-1.5124902419984387,-1.502776626915839
8,002588,2016-09-09,-1.487663839629915,-1.497674589992529
9,002588,2016-09-10,-1.487663839629915,-1.497674589992529
10,002588,2016-09-11,-1.487663839629915,-1.497674589992529
11,002588,2016-09-12,-1.5285487708168122,-1.5261379807240572
12,002588,2016-09-13,-1.5007936507936508,-1.5056812321222668
13,002588,2016-09-14,-1.5144927536231885,-1.5049866115108237
0,002589,2016-09-01,-1.5086722488038278,-1.497285440049518
1,002589,2016-09-02,-1.5179604261796042,-1.5087808118770332
2,002589,2016-09-03,-1.5179604261796042,-1.5087808118770332
3,002589,2016-09-04,-1.5179604261796042,-1.5087808118770332
4,002589,2016-09-05,-1.494550408719346,-1.4984445900171062
5,002589,2016-09-06,-1.4812834224598932,-1.497029271614359
6,002589,2016-09-07,-1.448169014084507,-1.4865955415954044
7,002589,2016-09-08,-1.5036754311563472,-1.502776626915839
8,002589,2016-09-09,-1.5,-1.497674589992529
9,002589,2016-09-10,-1.5,-1.497674589992529
10,002589,2016-09-11,-1.5,-1.497674589992529
11,002589,2016-09-12,-1.4935393258426966,-1.5261379807240572
12,002589,2016-09-13,-1.4820689655172414,-1.5056812321222668
13,002589,2016-09-14,-1.5410683515221137,-1.5049866115108237
0,002590,2016-09-01,-1.5016333197223357,-1.497285440049518
1,002590,2016-09-02,-1.5182952182952183,-1.5087808118770332
2,002590,2016-09-03,-1.5182952182952183,-1.5087808118770332
3,002590,2016-09-04,-1.5182952182952183,-1.5087808118770332
4,002590,2016-09-05,-1.5083857442348008,-1.4984445900171062
5,002590,2016-09-06,-1.5021008403361344,-1.497029271614359
6,002590,2016-09-07,-1.4867330016583749,-1.4865955415954044
7,002590,2016-09-08,-1.510896898575021,-1.502776626915839
8,002590,2016-09-09,-1.50209995800084,-1.497674589992529
9,002590,2016-09-10,-1.50209995800084,-1.497674589992529
10,002590,2016-09-11,-1.50209995800084,-1.497674589992529
11,002590,2016-09-12,-1.5352173913043479,-1.5261379807240572
12,002590,2016-09-13,-1.5313901345291479,-1.5056812321222668
13,002590,2016-09-14,-1.5136363636363637,-1.5049866115108237
0,002592,2016-09-01,-1.510299909118449,-1.497285440049518
1,002592,2016-09-02,-1.482732956236975,-1.5087808118770332
2,002592,2016-09-03,-1.482732956236975,-1.5087808118770332
3,002592,2016-09-04,-1.482732956236975,-1.5087808118770332
4,002592,2016-09-05,-1.5059898173105721,-1.4984445900171062
5,002592,2016-09-06,-1.5112053301029678,-1.497029271614359
6,002592,2016-09-07,-1.4915915915915918,-1.4865955415954044
7,002592,2016-09-08,-1.5140073081607794,-1.502776626915839
8,002592,2016-09-09,-1.5009143553794575,-1.497674589992529
9,002592,2016-09-10,-1.5009143553794575,-1.497674589992529
