,code,date,sp,wp
4,600655,2016-09-04,-1.4974597798475866,-1.50865742815185
5,600655,2016-09-05,-1.4899413243922883,-1.4956948067385067
6,600655,2016-09-06,-1.509306260575296,-1.499886032835568
7,600655,2016-09-07,-1.486644407345576,-1.4934429517392191
8,600655,2016-09-08,-1.509267059814659,-1.5004466091684332
9,600655,2016-09-09,-1.5076400679117148,-1.4982296482233486
10,600655,2016-09-10,-1.5076400679117148,-1.4982296482233486
11,600655,2016-09-11,-1.5076400679117148,-1.4982296482233486
12,600655,2016-09-12,-1.5342405618964003,-1.51906824998107
13,600655,2016-09-13,-1.5044091710758378,-1.5041255789198784
14,600655,2016-09-14,-1.5125,-1.5053607630695602
0,600657,2016-08-31,-1.5091407678244972,-1.4995183734037982
1,600657,2016-09-01,-1.4891500904159132,-1.4964201870322573
2,600657,2016-09-02,-1.5202952029520296,-1.50865742815185
3,600657,2016-09-03,-1.5202952029520296,-1.50865742815185
4,600657,2016-09-04,-1.5202952029520296,-1.50865742815185
5,600657,2016-09-05,-1.5074349442379182,-1.4956948067385067
6,600657,2016-09-06,-1.4981447124304268,-1.499886032835568
7,600657,2016-09-07,-1.492633517495396,-1.4934429517392191
8,600657,2016-09-08,-1.4981617647058822,-1.5004466091684332
9,600657,2016-09-09,-1.5018416206261511,-1.4982296482233486
10,600657,2016-09-10,-1.5018416206261511,-1.4982296482233486
11,600657,2016-09-11,-1.5018416206261511,-1.4982296482233486
12,600657,2016-09-12,-1.5187617260787991,-1.51906824998107
13,600657,2016-09-13,-1.5191204588910132,-1.5041255789198784
14,600657,2016-09-14,-1.4924098671726758,-1.5053607630695602
0,600658,2016-08-31,-1.50390625,-1.4995183734037982
1,600658,2016-09-01,-1.4907120743034057,-1.4964201870322573
2,600658,2016-09-02,-1.5031055900621118,-1.50865742815185
3,600658,2016-09-03,-1.5031055900621118,-1.50865742815185
4,600658,2016-09-04,-1.5031055900621118,-1.50865742815185
5,600658,2016-09-05,-1.481707317073171,-1.4956948067385067
6,600658,2016-09-06,-1.5178432893716058,-1.499886032835568
7,600658,2016-09-07,-1.5230158730158732,-1.4934429517392191
8,600658,2016-09-08,-1.5361842105263157,-1.5004466091684332
9,600658,2016-09-09,-1.495904995904996,-1.4982296482233486
10,600658,2016-09-10,-1.495904995904996,-1.4982296482233486
11,600658,2016-09-11,-1.495904995904996,-1.4982296482233486
12,600658,2016-09-12,-1.5260504201680674,-1.51906824998107
13,600658,2016-09-13,-1.4949832775919731,-1.5041255789198784
14,600658,2016-09-14,-1.498330550918197,-1.5053607630695602
0,600660,2016-08-31,-1.5181268882175227,-1.4995183734037982
1,600660,2016-09-01,-1.507303712720633,-1.4964201870322573
2,600660,2016-09-02,-1.5085942295887047,-1.50865742815185
3,600660,2016-09-03,-1.5085942295887047,-1.50865742815185
4,600660,2016-09-04,-1.5085942295887047,-1.50865742815185
5,600660,2016-09-05,-1.4987737584304108,-1.4956948067385067
6,600660,2016-09-06,-1.5,-1.499886032835568
7,600660,2016-09-07,-1.4748953974895396,-1.4934429517392191
8,600660,2016-09-08,-1.4988059701492538,-1.5004466091684332
9,600660,2016-09-09,-1.5,-1.4982296482233486
10,600660,2016-09-10,-1.5,-1.4982296482233486
11,600660,2016-09-11,-1.5,-1.4982296482233486
12,600660,2016-09-12,-1.5244648318042813,-1.51906824998107
13,600660,2016-09-13,-1.5086366440468846,-1.5041255789198784
14,600660,2016-09-14,-1.5124921923797625,-1.5053607630695602
0,600661,2016-08-31,-1.5168384879725085,-1.4995183734037982
1,600661,2016-09-01,-1.5017211703958693,-1.4964201870322573
2,600661,2016-09-02,-1.507630939993063,-1.50865742815185
3,600661,2016-09-03,-1.507630939993063,-1.50865742815185
4,600661,2016-09-04,-1.507630939993063,-1.50865742815185
5,600661,2016-09-05,-1.5031315240083507,-1.4956948067385067
6,600661,2016-09-06,-1.5003480682213712,-1.499886032835568
7,600661,2016-09-07,-1.4883040935672516,-1.4934429517392191
8,600661,2016-09-08,-1.4972555746140652,-1.5004466091684332
9,600661,2016-09-09,-1.486129905277402,-1.4982296482233486
10,600661,2016-09-10,-1.486129905277402,-1.4982296482233486
11,600661,2016-09-11,-1.486129905277402,-1.4982296482233486
12,600661,2016-09-12,-1.5452616690240453,-1.51906824998107
13,600661,2016-09-13,-1.5092790863668808,-1.5041255789198784
14,600661,2016-09-14,-1.4996432393863717,-1.5053607630695602
0,600662,2016-08-31,-1.5110847189231986,-1.4995183734037982
1,600662,2016-09-01,-1.4960567823343849,-1.4964201870322573
2,600662,2016-09-02,-1.5225806451612902,-1.50865742815185
3,600662,2016-09-03,-1.5225806451612902,-1.50865742815185
4,600662,2016-09-04,-1.5225806451612902,-1.50865742815185
5,600662,2016-09-05,-1.4872611464968153,-1.4956948067385067
6,600662,2016-09-06,-1.488976377952756,-1.499886032835568
7,600662,2016-09-07,-1.4829721362229102,-1.4934429517392191
8,600662,2016-09-08,-1.5173228346456693,-1.5004466091684332
9,600662,2016-09-09,-1.5039525691699605,-1.4982296482233486
10,600662,2016-09-10,-1.5039525691699605,-1.4982296482233486
11,600662,2016-09-11,-1.5039525691699605,-1.4982296482233486
12,600662,2016-09-12,-1.5541666666666667,-1.51906824998107
13,600662,2016-09-13,-1.5300429184549356,-1.5041255789198784
14,600662,2016-09-14,-1.5060449050086355,-1.5053607630695602
0,600663,2016-08-31,-1.496078431372549,-1.4995183734037982
1,600663,2016-09-01,-1.4815242494226328,-1.4964201870322573
2,600663,2016-09-02,-1.5387844862055178,-1.50865742815185
3,600663,2016-09-03,-1.5387844862055178,-1.50865742815185
4,600663,2016-09-04,-1.5387844862055178,-1.50865742815185
5,600663,2016-09-05,-1.4893196202531647,-1.4956948067385067
6,600663,2016-09-06,-1.5193548387096774,-1.499886032835568
7,600663,2016-09-07,-1.5040485829959516,-1.4934429517392191
8,600663,2016-09-08,-1.4959677419354838,-1.5004466091684332
9,600663,2016-09-09,-1.4841269841269842,-1.4982296482233486
10,600663,2016-09-10,-1.4841269841269842,-1.4982296482233486
11,600663,2016-09-11,-1.4841269841269842,-1.4982296482233486
12,600663,2016-09-12,-1.4874608150470219,-1.51906824998107
13,600663,2016-09-13,-1.4590379556557684,-1.5041255789198784
14,600663,2016-09-14,-1.5191497510532364,-1.5053607630695602
0,600664,2016-08-31,-1.4976958525345623,-1.4995183734037982
1,600664,2016-09-01,-1.487485779294653,-1.4964201870322573
2,600664,2016-09-02,-1.5244755244755244,-1.50865742815185
3,600664,2016-09-03,-1.5244755244755244,-1.50865742815185
4,600664,2016-09-04,-1.5244755244755244,-1.50865742815185
5,600664,2016-09-05,-1.4862068965517243,-1.4956948067385067
6,600664,2016-09-06,-1.4931506849315068,-1.499886032835568
7,600664,2016-09-07,-1.5092165898617511,-1.4934429517392191
8,600664,2016-09-08,-1.5057937427578214,-1.5004466091684332
9,600664,2016-09-09,-1.4773499433748585,-1.4982296482233486
10,600664,2016-09-10,-1.4773499433748585,-1.4982296482233486
11,600664,2016-09-11,-1.4773499433748585,-1.4982296482233486
12,600664,2016-09-12,-1.5339578454332554,-1.51906824998107
13,600664,2016-09-13,-1.4941792782305006,-1.5041255789198784
14,600664,2016-09-14,-1.4761363636363636,-1.5053607630695602
0,600665,2016-08-31,-1.4942748091603053,-1.4995183734037982
1,600665,2016-09-01,-1.4721706864564008,-1.4964201870322573
2,600665,2016-09-02,-1.561023622047244,-1.50865742815185
3,600665,2016-09-03,-1.561023622047244,-1.50865742815185
4,600665,2016-09-04,-1.561023622047244,-1.50865742815185
5,600665,2016-09-05,-1.47131931166348,-1.4956948067385067
6,600665,2016-09-06,-1.5096525096525097,-1.499886032835568
7,600665,2016-09-07,-1.4923371647509578,-1.4934429517392191
8,600665,2016-09-08,-1.4942857142857142,-1.5004466091684332
9,600665,2016-09-09,-1.4868421052631577,-1.4982296482233486
10,600665,2016-09-10,-1.4868421052631577,-1.4982296482233486
11,600665,2016-09-11,-1.4868421052631577,-1.4982296482233486
12,600665,2016-09-12,-1.5211132437619963,-1.51906824998107
13,600665,2016-09-13,-1.5215686274509805,-1.5041255789198784
14,600665,2016-09-14,-1.4941520467836258,-1.5053607630695602
0,600666,2016-08-31,-1.5073850285330648,-1.4995183734037982
1,600666,2016-09-01,-1.4929999999999999,-1.4964201870322573
2,600666,2016-09-02,-1.5145417653026716,-1.50865742815185
3,600666,2016-09-03,-1.5145417653026716,-1.50865742815185
4,600666,2016-09-04,-1.5145417653026716,-1.50865742815185
5,600666,2016-09-05,-1.4902880107166778,-1.4956948067385067
6,600666,2016-09-06,-1.5064037748567576,-1.499886032835568
7,600666,2016-09-07,-1.5006745362563239,-1.4934429517392191
8,600666,2016-09-08,-1.49496644295302,-1.5004466091684332
9,600666,2016-09-09,-1.5067567567567568,-1.4982296482233486
10,600666,2016-09-10,-1.5067567567567568,-1.4982296482233486
11,600666,2016-09-11,-1.5067567567567568,-1.4982296482233486
12,600666,2016-09-12,-1.5206896551724138,-1.51906824998107
13,600666,2016-09-13,-1.4965635738831615,-1.5041255789198784
14,600666,2016-09-14,-1.5037944118661608,-1.5053607630695602
0,600667,2016-08-31,-1.4935205183585312,-1.4995183734037982
1,600667,2016-09-01,-1.5198237885462555,-1.4964201870322573
2,600667,2016-09-02,-1.5111358574610245,-1.50865742815185
3,600667,2016-09-03,-1.5111358574610245,-1.50865742815185
4,600667,2016-09-04,-1.5111358574610245,-1.50865742815185
5,600667,2016-09-05,-1.5124013528748592,-1.4956948067385067
6,600667,2016-09-06,-1.506810442678774,-1.499886032835568
7,600667,2016-09-07,-1.4854586129753915,-1.4934429517392191
8,600667,2016-09-08,-1.5056242969628795,-1.5004466091684332
9,600667,2016-09-09,-1.5125284738041003,-1.4982296482233486
10,600667,2016-09-10,-1.5125284738041003,-1.4982296482233486
11,600667,2016-09-11,-1.5125284738041003,-1.4982296482233486
12,600667,2016-09-12,-1.5245040840140023,-1.51906824998107
13,600667,2016-09-13,-1.5300480769230769,-1.5041255789198784
14,600667,2016-09-14,-1.4987995198079231,-1.5053607630695602
0,600668,2016-08-31,-1.5030618493570116,-1.4995183734037982
1,600668,2016-09-01,-1.5086473131562692,-1.4964201870322573
2,600668,2016-09-02,-1.5144110275689224,-1.50865742815185
3,600668,2016-09-03,-1.5144110275689224,-1.50865742815185
4,600668,2016-09-04,-1.5144110275689224,-1.50865742815185
5,600668,2016-09-05,-1.492537313432836,-1.4956948067385067
6,600668,2016-09-06,-1.4925925925925925,-1.499886032835568
7,600668,2016-09-07,-1.4824135839902972,-1.4934429517392191
8,600668,2016-09-08,-1.5067155067155067,-1.5004466091684332
9,600668,2016-09-09,-1.4927272727272727,-1.4982296482233486
10,600668,2016-09-10,-1.4927272727272727,-1.4982296482233486
11,600668,2016-09-11,-1.4927272727272727,-1.4982296482233486
12,600668,2016-09-12,-1.5254816656308265,-1.51906824998107
13,600668,2016-09-13,-1.5183544303797467,-1.5041255789198784
14,600668,2016-09-14,-1.5089399744572158,-1.5053607630695602
0,600673,2016-08-31,-1.503154574132492,-1.4995183734037982
1,600673,2016-09-01,-1.5,-1.4964201870322573
2,600673,2016-09-02,-1.5047543581616483,-1.50865742815185
3,600673,2016-09-03,-1.5047543581616483,-1.50865742815185
4,600673,2016-09-04,-1.5047543581616483,-1.50865742815185
5,600673,2016-09-05,-1.5063795853269537,-1.4956948067385067
6,600673,2016-09-06,-1.5015974440894568,-1.499886032835568
7,600673,2016-09-07,-1.4984051036682615,-1.4934429517392191
8,600673,2016-09-08,-1.4984076433121019,-1.5004466091684332
9,600673,2016-09-09,-1.5048000000000001,-1.4982296482233486
10,600673,2016-09-10,-1.5048000000000001,-1.4982296482233486
11,600673,2016-09-11,-1.5048000000000001,-1.4982296482233486
12,600673,2016-09-12,-1.5245901639344264,-1.51906824998107
13,600673,2016-09-13,-1.4967320261437909,-1.5041255789198784
14,600673,2016-09-14,-1.496742671009772,-1.5053607630695602
0,600674,2016-08-31,-1.501101321585903,-1.4995183734037982
1,600674,2016-09-01,-1.4912663755458515,-1.4964201870322573
2,600674,2016-09-02,-1.5088105726872247,-1.50865742815185
3,600674,2016-09-03,-1.5088105726872247,-1.50865742815185
4,600674,2016-09-04,-1.5088105726872247,-1.50865742815185
5,600674,2016-09-05,-1.4956140350877194,-1.4956948067385067
6,600674,2016-09-06,-1.5,-1.499886032835568
7,600674,2016-09-07,-1.4956331877729256,-1.4934429517392191
8,600674,2016-09-08,-1.5032858707557502,-1.5004466091684332
9,600674,2016-09-09,-1.5088397790055248,-1.4982296482233486
10,600674,2016-09-10,-1.5088397790055248,-1.4982296482233486
11,600674,2016-09-11,-1.5088397790055248,-1.4982296482233486
12,600674,2016-09-12,-1.5272417707150965,-1.51906824998107
13,600674,2016-09-13,-1.4988662131519275,-1.5041255789198784
14,600674,2016-09-14,-1.5149597238204835,-1.5053607630695602
0,600676,2016-08-31,-1.5171890798786654,-1.4995183734037982
1,600676,2016-09-01,-1.5010121457489878,-1.4964201870322573
2,600676,2016-09-02,-1.5217166494312306,-1.50865742815185
3,600676,2016-09-03,-1.5217166494312306,-1.50865742815185
4,600676,2016-09-04,-1.5217166494312306,-1.50865742815185
5,600676,2016-09-05,-1.5,-1.4956948067385067
6,600676,2016-09-06,-1.4897645854657113,-1.499886032835568
7,600676,2016-09-07,-1.4928861788617886,-1.4934429517392191
8,600676,2016-09-08,-1.503058103975535,-1.5004466091684332
9,600676,2016-09-09,-1.5020429009193055,-1.4982296482233486
10,600676,2016-09-10,-1.5020429009193055,-1.4982296482233486
11,600676,2016-09-11,-1.5020429009193055,-1.4982296482233486
12,600676,2016-09-12,-1.5327004219409281,-1.51906824998107
13,600676,2016-09-13,-1.5248648648648648,-1.5041255789198784
14,600676,2016-09-14,-1.5087241003271539,-1.5053607630695602
0,600677,2016-08-31,-1.4995054401582593,-1.4995183734037982
1,600677,2016-09-01,-1.5165912518853695,-1.4964201870322573
2,600677,2016-09-02,-1.515832482124617,-1.50865742815185
3,600677,2016-09-03,-1.515832482124617,-1.50865742815185
4,600677,2016-09-04,-1.515832482124617,-1.50865742815185
5,600677,2016-09-05,-1.4959308240081381,-1.4956948067385067
6,600677,2016-09-06,-1.4934310257705912,-1.499886032835568
7,600677,2016-09-07,-1.496977329974811,-1.4934429517392191
8,600677,2016-09-08,-1.5060821084642677,-1.5004466091684332
9,600677,2016-09-09,-1.4954591321897073,-1.4982296482233486
10,600677,2016-09-10,-1.4954591321897073,-1.4982296482233486
11,600677,2016-09-11,-1.4954591321897073,-1.4982296482233486
12,600677,2016-09-12,-1.4984886649874054,-1.51906824998107
13,600677,2016-09-13,-1.4826732673267329,-1.5041255789198784
14,600677,2016-09-14,-1.4815354713313897,-1.5053607630695602
0,600678,2016-08-31,-1.4958949096880132,-1.4995183734037982
1,600678,2016-09-01,-1.5016447368421053,-1.4964201870322573
2,600678,2016-09-02,-1.5049586776859505,-1.50865742815185
3,600678,2016-09-03,-1.5049586776859505,-1.50865742815185
4,600678,2016-09-04,-1.5049586776859505,-1.50865742815185
5,600678,2016-09-05,-1.5033167495854063,-1.4956948067385067
6,600678,2016-09-06,-1.5083612040133778,-1.499886032835568
7,600678,2016-09-07,-1.4779231398201145,-1.4934429517392191
8,600678,2016-09-08,-1.4951179820992677,-1.5004466091684332
9,600678,2016-09-09,-1.4761715647339158,-1.4982296482233486
10,600678,2016-09-10,-1.4761715647339158,-1.4982296482233486
11,600678,2016-09-11,-1.4761715647339158,-1.4982296482233486
12,600678,2016-09-12,-1.4236977256052823,-1.51906824998107
13,600678,2016-09-13,-1.4701067615658363,-1.5041255789198784
14,600678,2016-09-14,-1.4391711229946524,-1.5053607630695602
0,600679,2016-08-31,-1.5047619047619047,-1.4995183734037982
1,600679,2016-09-01,-1.5005955926146517,-1.4964201870322573
2,600679,2016-09-02,-1.5300613496932514,-1.50865742815185
3,600679,2016-09-03,-1.5300613496932514,-1.50865742815185
4,600679,2016-09-04,-1.5300613496932514,-1.50865742815185
5,600679,2016-09-05,-1.5105393676379417,-1.4956948067385067
6,600679,2016-09-06,-1.4901780233271946,-1.499886032835568
7,600679,2016-09-07,-1.495721271393643,-1.4934429517392191
8,600679,2016-09-08,-1.497560975609756,-1.5004466091684332
9,600679,2016-09-09,-1.4879518072289155,-1.4982296482233486
10,600679,2016-09-10,-1.4879518072289155,-1.4982296482233486
11,600679,2016-09-11,-1.4879518072289155,-1.4982296482233486
12,600679,2016-09-12,-1.5109622411693058,-1.51906824998107
13,600679,2016-09-13,-1.4903498190591076,-1.5041255789198784
14,600679,2016-09-14,-1.4810650887573964,-1.5053607630695602
0,600680,2016-08-31,-1.5063083522583902,-1.4995183734037982
1,600680,2016-09-01,-1.4957286432160806,-1.4964201870322573
2,600680,2016-09-02,-1.5137544574630668,-1.50865742815185
3,600680,2016-09-03,-1.5137544574630668,-1.50865742815185
4,600680,2016-09-04,-1.5137544574630668,-1.50865742815185
5,600680,2016-09-05,-1.517098445595855,-1.4956948067385067
6,600680,2016-09-06,-1.4907597535934292,-1.499886032835568
7,600680,2016-09-07,-1.491348600508906,-1.4934429517392191
8,600680,2016-09-08,-1.5048580925594477,-1.5004466091684332
9,600680,2016-09-09,-1.5028205128205128,-1.4982296482233486
10,600680,2016-09-10,-1.5028205128205128,-1.4982296482233486
11,600680,2016-09-11,-1.5028205128205128,-1.4982296482233486
12,600680,2016-09-12,-1.5263157894736843,-1.51906824998107
13,600680,2016-09-13,-1.479129090440608,-1.5041255789198784
14,600680,2016-09-14,-1.514640522875817,-1.5053607630695602
0,600681,2016-08-31,-1.5084317032040473,-1.4995183734037982
1,600681,2016-09-01,-1.4966386554621849,-1.4964201870322573
2,600681,2016-09-02,-1.5214592274678111,-1.50865742815185
3,600681,2016-09-03,-1.5214592274678111,-1.50865742815185
4,600681,2016-09-04,-1.5214592274678111,-1.50865742815185
5,600681,2016-09-05,-1.4906462585034015,-1.4956948067385067
6,600681,2016-09-06,-1.4832775919732442,-1.499886032835568
7,600681,2016-09-07,-1.5,-1.4934429517392191
8,600681,2016-09-08,-1.4876135425268375,-1.5004466091684332
9,600681,2016-09-09,-1.480566801619433,-1.4982296482233486
10,600681,2016-09-10,-1.480566801619433,-1.4982296482233486
11,600681,2016-09-11,-1.480566801619433,-1.4982296482233486
12,600681,2016-09-12,-1.5206611570247934,-1.51906824998107
13,600681,2016-09-13,-1.5193765796124685,-1.5041255789198784
14,600681,2016-09-14,-1.49664147774979,-1.5053607630695602
0,600683,2016-08-31,-1.4873684210526317,-1.4995183734037982
1,600683,2016-09-01,-1.5,-1.4964201870322573
2,600683,2016-09-02,-1.5382513661202186,-1.50865742815185
3,600683,2016-09-03,-1.5382513661202186,-1.50865742815185
4,600683,2016-09-04,-1.5382513661202186,-1.50865742815185
5,600683,2016-09-05,-1.4945652173913044,-1.4956948067385067
6,600683,2016-09-06,-1.5087719298245614,-1.499886032835568
7,600683,2016-09-07,-1.4902280130293157,-1.4934429517392191
8,600683,2016-09-08,-1.5087623220153341,-1.5004466091684332
9,600683,2016-09-09,-1.489165763813651,-1.4982296482233486
10,600683,2016-09-10,-1.489165763813651,-1.4982296482233486
11,600683,2016-09-11,-1.489165763813651,-1.4982296482233486
12,600683,2016-09-12,-1.5187637969094923,-1.51906824998107
13,600683,2016-09-13,-1.5011049723756906,-1.5041255789198784
14,600683,2016-09-14,-1.5077951002227172,-1.5053607630695602
0,600684,2016-08-31,-1.5171568627450982,-1.4995183734037982
1,600684,2016-09-01,-1.489090909090909,-1.4964201870322573
2,600684,2016-09-02,-1.5172626387176327,-1.50865742815185
3,600684,2016-09-03,-1.5172626387176327,-1.50865742815185
4,600684,2016-09-04,-1.5172626387176327,-1.50865742815185
5,600684,2016-09-05,-1.496314496314496,-1.4956948067385067
6,600684,2016-09-06,-1.4854721549636805,-1.499886032835568
7,600684,2016-09-07,-1.4845053635280094,-1.4934429517392191
8,600684,2016-09-08,-1.5059952038369306,-1.5004466091684332
9,600684,2016-09-09,-1.506031363088058,-1.4982296482233486
10,600684,2016-09-10,-1.506031363088058,-1.4982296482233486
11,600684,2016-09-11,-1.506031363088058,-1.4982296482233486
12,600684,2016-09-12,-1.5036319612590798,-1.51906824998107
13,600684,2016-09-13,-1.519753086419753,-1.5041255789198784
14,600684,2016-09-14,-1.4926470588235294,-1.5053607630695602
0,600685,2016-08-31,-1.4919608528486543,-1.4995183734037982
1,600685,2016-09-01,-1.5073943661971831,-1.4964201870322573
2,600685,2016-09-02,-1.497191011235955,-1.50865742815185
3,600685,2016-09-03,-1.497191011235955,-1.50865742815185
4,600685,2016-09-04,-1.497191011235955,-1.50865742815185
5,600685,2016-09-05,-1.5077848549186128,-1.4956948067385067
6,600685,2016-09-06,-1.491926991926992,-1.499886032835568
7,600685,2016-09-07,-1.4683888511216858,-1.4934429517392191
8,600685,2016-09-08,-1.4962749746020996,-1.5004466091684332
9,600685,2016-09-09,-1.487955838072934,-1.4982296482233486
10,600685,2016-09-10,-1.487955838072934,-1.4982296482233486
11,600685,2016-09-11,-1.487955838072934,-1.4982296482233486
12,600685,2016-09-12,-1.5303343674594967,-1.51906824998107
13,600685,2016-09-13,-1.508342022940563,-1.5041255789198784
14,600685,2016-09-14,-1.5275,-1.5053607630695602
0,600686,2016-08-31,-1.4940298507462686,-1.4995183734037982
1,600686,2016-09-01,-1.4933283914010378,-1.4964201870322573
2,600686,2016-09-02,-1.5120030007501875,-1.50865742815185
3,600686,2016-09-03,-1.5120030007501875,-1.50865742815185
4,600686,2016-09-04,-1.5120030007501875,-1.50865742815185
5,600686,2016-09-05,-1.5022556390977444,-1.4956948067385067
6,600686,2016-09-06,-1.5,-1.499886032835568
7,600686,2016-09-07,-1.4779411764705883,-1.4934429517392191
8,600686,2016-09-08,-1.4992652461425422,-1.5004466091684332
9,600686,2016-09-09,-1.57081038552321,-1.4982296482233486
10,600686,2016-09-10,-1.57081038552321,-1.4982296482233486
11,600686,2016-09-11,-1.57081038552321,-1.4982296482233486
12,600686,2016-09-12,-1.5460905349794238,-1.51906824998107
13,600686,2016-09-13,-1.505794701986755,-1.5041255789198784
14,600686,2016-09-14,-1.4926047658175843,-1.5053607630695602
0,600688,2016-08-31,-1.498371335504886,-1.4995183734037982
1,600688,2016-09-01,-1.5049099836333877,-1.4964201870322573
2,600688,2016-09-02,-1.509917355371901,-1.50865742815185
3,600688,2016-09-03,-1.509917355371901,-1.50865742815185
4,600688,2016-09-04,-1.509917355371901,-1.50865742815185
5,600688,2016-09-05,-1.5066555740432612,-1.4956948067385067
6,600688,2016-09-06,-1.4950331125827814,-1.499886032835568
7,600688,2016-09-07,-1.4901639344262296,-1.4934429517392191
8,600688,2016-09-08,-1.5,-1.5004466091684332
9,600688,2016-09-09,-1.4951060358890702,-1.4982296482233486
10,600688,2016-09-10,-1.4951060358890702,-1.4982296482233486
11,600688,2016-09-11,-1.4951060358890702,-1.4982296482233486
12,600688,2016-09-12,-1.5199667221297837,-1.51906824998107
13,600688,2016-09-13,-1.5067001675041876,-1.5041255789198784
14,600688,2016-09-14,-1.5084459459459458,-1.5053607630695602
0,600689,2016-08-31,-1.5191158900836321,-1.4995183734037982
1,600689,2016-09-01,-1.5060096153846152,-1.4964201870322573
2,600689,2016-09-02,-1.5054380664652567,-1.50865742815185
3,600689,2016-09-03,-1.5054380664652567,-1.50865742815185
4,600689,2016-09-04,-1.5054380664652567,-1.50865742815185
5,600689,2016-09-05,-1.5122324159021405,-1.4956948067385067
6,600689,2016-09-06,-1.5061538461538462,-1.499886032835568
7,600689,2016-09-07,-1.482466747279323,-1.4934429517392191
8,600689,2016-09-08,-1.4904191616766467,-1.5004466091684332
9,600689,2016-09-09,-1.4916864608076008,-1.4982296482233486
10,600689,2016-09-10,-1.4916864608076008,-1.4982296482233486
11,600689,2016-09-11,-1.4916864608076008,-1.4982296482233486
12,600689,2016-09-12,-1.496449704142012,-1.51906824998107
13,600689,2016-09-13,-1.5279805352798053,-1.5041255789198784
14,600689,2016-09-14,-1.4921544960772481,-1.5053607630695602
0,600690,2016-08-31,-1.4788461538461537,-1.4995183734037982
1,600690,2016-09-01,-1.4914204003813156,-1.4964201870322573
2,600690,2016-09-02,-1.502868068833652,-1.50865742815185
3,600690,2016-09-03,-1.502868068833652,-1.50865742815185
4,600690,2016-09-04,-1.502868068833652,-1.50865742815185
5,600690,2016-09-05,-1.4757462686567164,-1.4956948067385067
6,600690,2016-09-06,-1.5065727699530516,-1.499886032835568
7,600690,2016-09-07,-1.4943977591036415,-1.4934429517392191
8,600690,2016-09-08,-1.5170940170940173,-1.5004466091684332
9,600690,2016-09-09,-1.5076555023923446,-1.4982296482233486
10,600690,2016-09-10,-1.5076555023923446,-1.4982296482233486
11,600690,2016-09-11,-1.5076555023923446,-1.4982296482233486
12,600690,2016-09-12,-1.5315893385982229,-1.51906824998107
13,600690,2016-09-13,-1.4980295566502464,-1.5041255789198784
14,600690,2016-09-14,-1.499015748031496,-1.5053607630695602
0,600691,2016-08-31,-1.5,-1.4995183734037982
1,600691,2016-09-01,-1.4968553459119496,-1.4964201870322573
2,600691,2016-09-02,-1.5127388535031847,-1.50865742815185
3,600691,2016-09-03,-1.5127388535031847,-1.50865742815185
4,600691,2016-09-04,-1.5127388535031847,-1.50865742815185
5,600691,2016-09-05,-1.5,-1.4956948067385067
6,600691,2016-09-06,-1.5,-1.499886032835568
7,600691,2016-09-07,-1.4874213836477987,-1.4934429517392191
8,600691,2016-09-08,-1.5,-1.5004466091684332
9,600691,2016-09-09,-1.503154574132492,-1.4982296482233486
10,600691,2016-09-10,-1.503154574132492,-1.4982296482233486
11,600691,2016-09-11,-1.503154574132492,-1.4982296482233486
12,600691,2016-09-12,-1.5095541401273884,-1.51906824998107
13,600691,2016-09-13,-1.516181229773463,-1.5041255789198784
14,600691,2016-09-14,-1.5,-1.5053607630695602
0,600692,2016-08-31,-1.5083870967741937,-1.4995183734037982
1,600692,2016-09-01,-1.4935897435897436,-1.4964201870322573
2,600692,2016-09-02,-1.528345418589321,-1.50865742815185
3,600692,2016-09-03,-1.528345418589321,-1.50865742815185
4,600692,2016-09-04,-1.528345418589321,-1.50865742815185
5,600692,2016-09-05,-1.5053015241882042,-1.4956948067385067
6,600692,2016-09-06,-1.49867637326274,-1.499886032835568
7,600692,2016-09-07,-1.4856490541422047,-1.4934429517392191
8,600692,2016-09-08,-1.5065659881812212,-1.5004466091684332
9,600692,2016-09-09,-1.5019736842105265,-1.4982296482233486
10,600692,2016-09-10,-1.5019736842105265,-1.4982296482233486
11,600692,2016-09-11,-1.5019736842105265,-1.4982296482233486
12,600692,2016-09-12,-1.5375426621160408,-1.51906824998107
13,600692,2016-09-13,-1.5166551006245663,-1.5041255789198784
14,600692,2016-09-14,-1.4958534899792675,-1.5053607630695602
0,600693,2016-08-31,-1.4350993377483443,-1.4995183734037982
1,600693,2016-09-01,-1.5134228187919463,-1.4964201870322573
2,600693,2016-09-02,-1.5013440860215053,-1.50865742815185
3,600693,2016-09-03,-1.5013440860215053,-1.50865742815185
4,600693,2016-09-04,-1.5013440860215053,-1.50865742815185
5,600693,2016-09-05,-1.4587628865979383,-1.4956948067385067
6,600693,2016-09-06,-1.4712140175219024,-1.499886032835568
7,600693,2016-09-07,-1.4568862275449102,-1.4934429517392191
8,600693,2016-09-08,-1.4881656804733727,-1.5004466091684332
9,600693,2016-09-09,-1.4941176470588236,-1.4982296482233486
10,600693,2016-09-10,-1.4941176470588236,-1.4982296482233486
11,600693,2016-09-11,-1.4941176470588236,-1.4982296482233486
12,600693,2016-09-12,-1.5167464114832536,-1.51906824998107
13,600693,2016-09-13,-1.5036014405762304,-1.5041255789198784
14,600693,2016-09-14,-1.474269005847953,-1.5053607630695602
0,600694,2016-08-31,-1.5014285714285716,-1.4995183734037982
