,index_x,Unnamed: 0,Unnamed: 0.1,code,date,emo,HIM,SMB ,turnover,index_y,id,sp,wp
4706,35653,35653,0,601928,2016-09-02,5.024354978354978,0.0011542211937536507,0.002447674191564845,0.64,1,0,-1.509847806624888,-1.5087808118770332
4707,35664,35664,0,601929,2016-09-02,4.97897708324005,0.0011542211937536507,0.002447674191564845,2.89,1,0,-1.5175054704595186,-1.5087808118770332
4708,35679,35679,0,601933,2016-09-02,4.952541207914177,0.0011542211937536507,0.002447674191564845,0.39,1,0,-1.5129589632829374,-1.5087808118770332
4709,35694,35694,0,601939,2016-09-02,4.982444739268106,0.0011542211937536507,0.002447674191564845,0.97,1,0,-1.4981060606060606,-1.5087808118770332
4710,35709,35709,0,601958,2016-09-02,5.0267857142857135,0.0011542211937536507,0.002447674191564845,0.15,1,0,-1.5153846153846153,-1.5087808118770332
4711,35723,35723,0,601965,2016-09-02,4.951885167464114,0.0011542211937536507,0.002447674191564845,0.22,1,0,-1.50203873598369,-1.5087808118770332
4712,35737,35737,0,601966,2016-09-02,4.945005277761639,0.0011542211937536507,0.002447674191564845,4.36,1,0,-1.5177514792899407,-1.5087808118770332
4713,35752,35752,0,601968,2016-09-02,4.985506396720903,0.0011542211937536507,0.002447674191564845,5.08,1,0,-1.5182207931404073,-1.5087808118770332
4714,35767,35767,0,601969,2016-09-02,4.9040125,0.0011542211937536507,0.002447674191564845,0.35,1,0,-1.494759825327511,-1.5087808118770332
4715,35773,35773,0,601985,2016-09-02,5.0013460606060605,0.0011542211937536507,0.002447674191564845,0.73,1,0,-1.507451564828614,-1.5087808118770332
4716,35788,35788,0,601988,2016-09-02,4.995849040705211,0.0011542211937536507,0.002447674191564845,0.05,1,0,-1.5028818443804033,-1.5087808118770332
4717,35803,35803,0,601989,2016-09-02,4.951592774503384,0.0011542211937536507,0.002447674191564845,0.33,1,0,-1.5181543116490166,-1.5087808118770332
4718,35818,35818,0,601991,2016-09-02,4.823154545454545,0.0011542211937536507,0.002447674191564845,0.1,1,0,-1.5076726342710998,-1.5087808118770332
4719,35832,35832,0,601992,2016-09-02,5.003930682159671,0.0011542211937536507,0.002447674191564845,0.28,1,0,-1.5070588235294118,-1.5087808118770332
4720,35845,35845,0,601996,2016-09-02,4.96370652173913,0.0011542211937536507,0.002447674191564845,1.92,1,0,-1.520334928229665,-1.5087808118770332
4721,35859,35859,0,601997,2016-09-02,4.9632523709320475,0.0011542211937536507,0.002447674191564845,10.63,1,0,-1.5450841933731667,-1.5087808118770332
4722,35874,35874,0,601998,2016-09-02,4.921660472124562,0.0011542211937536507,0.002447674191564845,0.08,1,0,-1.5,-1.5087808118770332
4723,35888,35888,0,601999,2016-09-02,4.941517983193277,0.0011542211937536507,0.002447674191564845,0.65,1,0,-1.5144787644787645,-1.5087808118770332
4724,35901,35901,0,603000,2016-09-02,5.014149894440536,0.0011542211937536507,0.002447674191564845,0.43,1,0,-1.5076258261311641,-1.5087808118770332
4725,35916,35916,0,603001,2016-09-02,5.02125,0.0011542211937536507,0.002447674191564845,0.5,1,0,-1.4966618979494515,-1.5087808118770332
4726,35927,35927,0,603002,2016-09-02,5.015141176470588,0.0011542211937536507,0.002447674191564845,1.79,1,0,-1.5091603053435114,-1.5087808118770332
4727,35941,35941,0,603003,2016-09-02,4.999466501240695,0.0011542211937536507,0.002447674191564845,1.25,1,0,-1.51627150162715,-1.5087808118770332
4728,35951,35951,0,603005,2016-09-02,4.974295238095238,0.0011542211937536507,0.002447674191564845,2.42,1,0,-1.5232980332829047,-1.5087808118770332
4729,35963,35963,0,603006,2016-09-02,5.08413886560492,0.0011542211937536507,0.002447674191564845,7.21,1,0,-1.4984006397441023,-1.5087808118770332
4730,35975,35975,0,603007,2016-09-02,4.992680404040404,0.0011542211937536507,0.002447674191564845,0.03,1,0,-1.4090573012939,-1.5087808118770332
4731,35990,35990,0,603008,2016-09-02,5.057611111111111,0.0011542211937536507,0.002447674191564845,2.11,1,0,-1.504301075268817,-1.5087808118770332
4732,36003,36003,0,603009,2016-09-02,4.9760079741788505,0.0011542211937536507,0.002447674191564845,2.66,1,0,-1.508738113595477,-1.5087808118770332
4733,36012,36012,0,603010,2016-09-02,5.0,0.0011542211937536507,0.002447674191564845,2.11,1,0,-1.512873754152824,-1.5087808118770332
4734,36018,36018,0,603011,2016-09-02,4.912503722084368,0.0011542211937536507,0.002447674191564845,8.25,1,0,-1.5594982078853046,-1.5087808118770332
4735,36031,36031,0,603012,2016-09-02,4.983334487088127,0.0011542211937536507,0.002447674191564845,2.21,1,0,-1.5,-1.5087808118770332
4736,36046,36046,0,603015,2016-09-02,5.0164590163934415,0.0011542211937536507,0.002447674191564845,1.86,1,0,-1.5129672006102213,-1.5087808118770332
4737,36058,36058,0,603016,2016-09-02,4.936925849083417,0.0011542211937536507,0.002447674191564845,16.24,1,0,-1.5311203319502074,-1.5087808118770332
4738,36073,36073,0,603017,2016-09-02,4.921054945054946,0.0011542211937536507,0.002447674191564845,5.09,1,0,-1.4849765258215963,-1.5087808118770332
4739,36083,36083,0,603018,2016-09-02,4.981158974358975,0.0011542211937536507,0.002447674191564845,2.42,1,0,-1.5073170731707317,-1.5087808118770332
4740,36095,36095,0,603019,2016-09-02,4.955798767831847,0.0011542211937536507,0.002447674191564845,1.13,1,0,-1.5169054441260745,-1.5087808118770332
4741,36110,36110,0,603020,2016-09-02,4.963125479718243,0.0011542211937536507,0.002447674191564845,1.59,1,0,-1.5371811500216168,-1.5087808118770332
4742,36123,36123,0,603021,2016-09-02,4.9,0.0011542211937536507,0.002447674191564845,1.08,1,0,-1.5039456378781235,-1.5087808118770332
4743,36131,36131,0,603022,2016-09-02,4.9773548834628185,0.0011542211937536507,0.002447674191564845,5.58,1,0,-1.483259911894273,-1.5087808118770332
4744,36145,36145,0,603023,2016-09-02,4.9542757598848475,0.0011542211937536507,0.002447674191564845,2.81,1,0,-1.526123936816525,-1.5087808118770332
4745,36166,36166,0,603026,2016-09-02,4.954708871189236,0.0011542211937536507,0.002447674191564845,9.62,1,0,-1.5089735171810026,-1.5087808118770332
4746,36180,36180,0,603027,2016-09-02,4.930789473684211,0.0011542211937536507,0.002447674191564845,5.85,1,0,-1.5077777777777779,-1.5087808118770332
4747,36192,36192,0,603028,2016-09-02,5.057942928039704,0.0011542211937536507,0.002447674191564845,5.75,1,0,-1.5369963369963369,-1.5087808118770332
4748,36207,36207,0,603029,2016-09-02,4.93790551680406,0.0011542211937536507,0.002447674191564845,11.81,1,0,-1.5102842183994016,-1.5087808118770332
4749,36222,36222,0,603030,2016-09-02,5.0065391051291375,0.0011542211937536507,0.002447674191564845,5.55,1,0,-1.4684860298895386,-1.5087808118770332
4750,36235,36235,0,603031,2016-09-02,4.971355964746062,0.0011542211937536507,0.002447674191564845,0.2,1,0,-1.4090223674290023,-1.5087808118770332
4751,36279,36279,0,603069,2016-09-02,4.954553535101406,0.0011542211937536507,0.002447674191564845,9.73,1,0,-1.519522776572668,-1.5087808118770332
4752,36294,36294,0,603077,2016-09-02,4.896154825026509,0.0011542211937536507,0.002447674191564845,0.73,1,0,-1.508032128514056,-1.5087808118770332
4753,36308,36308,0,603085,2016-09-02,4.991280397022333,0.0011542211937536507,0.002447674191564845,7.44,1,0,-1.524784244301837,-1.5087808118770332
4754,36320,36320,0,603088,2016-09-02,5.015142222222221,0.0011542211937536507,0.002447674191564845,5.89,1,0,-1.4908607863974495,-1.5087808118770332
4755,36332,36332,0,603090,2016-09-02,5.004796484458735,0.0011542211937536507,0.002447674191564845,0.01,1,0,-1.4092140921409215,-1.5087808118770332
4756,36346,36346,0,603099,2016-09-02,4.974571428571427,0.0011542211937536507,0.002447674191564845,1.81,1,0,-1.5037493304767005,-1.5087808118770332
4757,36366,36366,0,603101,2016-09-02,4.917200194995125,0.0011542211937536507,0.002447674191564845,3.9,1,0,-1.5155440414507773,-1.5087808118770332
4758,36381,36381,0,603108,2016-09-02,4.975342799188641,0.0011542211937536507,0.002447674191564845,3.35,1,0,-1.546565389696169,-1.5087808118770332
4759,36395,36395,0,603111,2016-09-02,4.928838509316772,0.0011542211937536507,0.002447674191564845,0.94,1,0,-1.5061919504643964,-1.5087808118770332
4760,36409,36409,0,603116,2016-09-02,4.968086617448269,0.0011542211937536507,0.002447674191564845,1.19,1,0,-1.497276441216523,-1.5087808118770332
4761,36423,36423,0,603117,2016-09-02,5.0091814345991565,0.0011542211937536507,0.002447674191564845,1.39,1,0,-1.5,-1.5087808118770332
4762,36434,36434,0,603118,2016-09-02,4.960577522559476,0.0011542211937536507,0.002447674191564845,3.15,1,0,-1.5181054841249015,-1.5087808118770332
4763,36449,36449,0,603123,2016-09-02,4.929252941176472,0.0011542211937536507,0.002447674191564845,1.9,1,0,-1.5062630480167014,-1.5087808118770332
4764,36459,36459,0,603126,2016-09-02,5.023362643314977,0.0011542211937536507,0.002447674191564845,2.11,1,0,-1.5132508833922262,-1.5087808118770332
4765,36474,36474,0,603128,2016-09-02,4.980376453488372,0.0011542211937536507,0.002447674191564845,0.73,1,0,-1.4990467111534795,-1.5087808118770332
4766,36485,36485,0,603131,2016-09-02,5.008750396825397,0.0011542211937536507,0.002447674191564845,4.65,1,0,-1.5377071823204418,-1.5087808118770332
4767,36499,36499,0,603158,2016-09-02,4.9223333333333334,0.0011542211937536507,0.002447674191564845,0.9,1,0,-1.4995644599303135,-1.5087808118770332
4768,36509,36509,0,603159,2016-09-02,4.995320460150469,0.0011542211937536507,0.002447674191564845,0.35,1,0,-1.4089811685176243,-1.5087808118770332
4769,36531,36531,0,603166,2016-09-02,5.044339622641509,0.0011542211937536507,0.002447674191564845,5.52,1,0,-1.4707854406130267,-1.5087808118770332
4770,36536,36536,0,603167,2016-09-02,5.004642424242425,0.0011542211937536507,0.002447674191564845,1.4,1,0,-1.5164251207729469,-1.5087808118770332
4771,36551,36551,0,603168,2016-09-02,4.967488584474887,0.0011542211937536507,0.002447674191564845,0.95,1,0,-1.4981524249422633,-1.5087808118770332
4772,36562,36562,0,603169,2016-09-02,4.904549985839706,0.0011542211937536507,0.002447674191564845,0.6,1,0,-1.5169491525423728,-1.5087808118770332
4773,36574,36574,0,603188,2016-09-02,4.9810835747493085,0.0011542211937536507,0.002447674191564845,2.33,1,0,-1.534957627118644,-1.5087808118770332
4774,36602,36602,0,603198,2016-09-02,4.995243385269852,0.0011542211937536507,0.002447674191564845,2.15,1,0,-1.5150627615062762,-1.5087808118770332
4775,36614,36614,0,603199,2016-09-02,5.1194618871034185,0.0011542211937536507,0.002447674191564845,1.54,1,0,-1.5164705882352942,-1.5087808118770332
4776,36627,36627,0,603222,2016-09-02,5.003554856476447,0.0011542211937536507,0.002447674191564845,8.24,1,0,-1.5056426332288402,-1.5087808118770332
4777,36639,36639,0,603223,2016-09-02,5.010864864864866,0.0011542211937536507,0.002447674191564845,1.3,1,0,-1.4891816920943135,-1.5087808118770332
4778,36642,36642,0,603227,2016-09-02,4.959982775119619,0.0011542211937536507,0.002447674191564845,1.13,1,0,-1.4988276670574443,-1.5087808118770332
4779,36657,36657,0,603268,2016-09-02,5.003459259259259,0.0011542211937536507,0.002447674191564845,8.08,1,0,-1.424756335282651,-1.5087808118770332
4780,36679,36679,0,603299,2016-09-02,4.924503279155973,0.0011542211937536507,0.002447674191564845,7.09,1,0,-1.518232044198895,-1.5087808118770332
4781,36691,36691,0,603300,2016-09-02,4.952315223542729,0.0011542211937536507,0.002447674191564845,2.42,1,0,-1.555921052631579,-1.5087808118770332
4782,36706,36706,0,603306,2016-09-02,4.99338909541512,0.0011542211937536507,0.002447674191564845,10.26,1,0,-1.4545454545454546,-1.5087808118770332
4783,36720,36720,0,603308,2016-09-02,5.005291848776222,0.0011542211937536507,0.002447674191564845,1.8,1,0,-1.5197647058823531,-1.5087808118770332
4784,36735,36735,0,603309,2016-09-02,5.0,0.0011542211937536507,0.002447674191564845,2.07,1,0,-1.5113636363636365,-1.5087808118770332
4785,36747,36747,0,603311,2016-09-02,5.0286224924012135,0.0011542211937536507,0.002447674191564845,3.71,1,0,-1.527935399388913,-1.5087808118770332
4786,36761,36761,0,603315,2016-09-02,4.926499999999999,0.0011542211937536507,0.002447674191564845,2.22,1,0,-1.5127077223851417,-1.5087808118770332
4787,36771,36771,0,603318,2016-09-02,4.915358562595959,0.0011542211937536507,0.002447674191564845,3.26,1,0,-1.5075809786354237,-1.5087808118770332
4788,36785,36785,0,603322,2016-09-02,4.9889226804123705,0.0011542211937536507,0.002447674191564845,17.88,1,0,-1.4930382894082546,-1.5087808118770332
4789,36800,36800,0,603328,2016-09-02,4.94709243697479,0.0011542211937536507,0.002447674191564845,2.51,1,0,-1.5124913254684247,-1.5087808118770332
4790,36809,36809,0,603333,2016-09-02,5.032697273526825,0.0011542211937536507,0.002447674191564845,1.01,1,0,-1.4908256880733946,-1.5087808118770332
4791,36824,36824,0,603338,2016-09-02,4.9616957074721775,0.0011542211937536507,0.002447674191564845,1.34,1,0,-1.5,-1.5087808118770332
4792,36836,36836,0,603339,2016-09-02,4.899124582483188,0.0011542211937536507,0.002447674191564845,5.33,1,0,-1.5263761467889907,-1.5087808118770332
4793,36851,36851,0,603355,2016-09-02,4.967890637759182,0.0011542211937536507,0.002447674191564845,5.81,1,0,-1.497142857142857,-1.5087808118770332
4794,36864,36864,0,603366,2016-09-02,5.01506,0.0011542211937536507,0.002447674191564845,0.43,1,0,-1.5011350737797957,-1.5087808118770332
4795,36876,36876,0,603368,2016-09-02,4.968625737051792,0.0011542211937536507,0.002447674191564845,3.42,1,0,-1.5328083989501313,-1.5087808118770332
4796,36887,36887,0,603369,2016-09-02,4.408621848739496,0.0011542211937536507,0.002447674191564845,0.8,1,0,-1.5342368045649073,-1.5087808118770332
4797,36902,36902,0,603377,2016-09-02,4.9209564102564105,0.0011542211937536507,0.002447674191564845,1.66,1,0,-1.528860759493671,-1.5087808118770332
4798,36931,36931,0,603398,2016-09-02,4.840898785425098,0.0011542211937536507,0.002447674191564845,5.23,1,0,-1.5358208955223882,-1.5087808118770332
4799,36945,36945,0,603399,2016-09-02,4.995739678899081,0.0011542211937536507,0.002447674191564845,2.68,1,0,-1.5134020618556703,-1.5087808118770332
4800,36964,36964,0,603456,2016-09-02,4.925206512890094,0.0011542211937536507,0.002447674191564845,1.51,1,0,-1.5133891213389121,-1.5087808118770332
4801,36978,36978,0,603508,2016-09-02,4.953598467106665,0.0011542211937536507,0.002447674191564845,2.67,1,0,-1.5059944850737321,-1.5087808118770332
4802,36993,36993,0,603515,2016-09-02,4.993304313065433,0.0011542211937536507,0.002447674191564845,45.67,1,0,-1.4604166666666667,-1.5087808118770332
4803,37022,37022,0,603519,2016-09-02,4.976186666666667,0.0011542211937536507,0.002447674191564845,1.7,1,0,-1.5,-1.5087808118770332
4804,37031,37031,0,603520,2016-09-02,4.942045283018869,0.0011542211937536507,0.002447674191564845,4.33,1,0,-1.5017960486928756,-1.5087808118770332
4805,37043,37043,0,603528,2016-09-02,4.96583859045982,0.0011542211937536507,0.002447674191564845,5.31,1,0,-1.5278787878787878,-1.5087808118770332
4806,37067,37067,0,603555,2016-09-02,5.006111111111112,0.0011542211937536507,0.002447674191564845,1.48,1,0,-1.51106282101936,-1.5087808118770332
4807,37070,37070,0,603558,2016-09-02,5.0,0.0011542211937536507,0.002447674191564845,3.95,1,0,-1.5183112919633774,-1.5087808118770332
4808,37083,37083,0,603566,2016-09-02,5.166666666666667,0.0011542211937536507,0.002447674191564845,1.68,1,0,-1.507220216606498,-1.5087808118770332
4809,37096,37096,0,603567,2016-09-02,4.993086060062753,0.0011542211937536507,0.002447674191564845,1.12,1,0,-1.5070654733867168,-1.5087808118770332
4810,37110,37110,0,603568,2016-09-02,4.615291666666668,0.0011542211937536507,0.002447674191564845,4.61,1,0,-1.528169014084507,-1.5087808118770332
4811,37124,37124,0,603569,2016-09-02,4.98334472526348,0.0011542211937536507,0.002447674191564845,13.27,1,0,-1.5209433962264152,-1.5087808118770332
4812,37139,37139,0,603588,2016-09-02,4.947995608369932,0.0011542211937536507,0.002447674191564845,3.54,1,0,-1.5264437689969605,-1.5087808118770332
4813,37154,37154,0,603589,2016-09-02,4.969270104579877,0.0011542211937536507,0.002447674191564845,0.92,1,0,-1.5330275229357797,-1.5087808118770332
4814,37169,37169,0,603598,2016-09-02,5.001399038461539,0.0011542211937536507,0.002447674191564845,2.05,1,0,-1.4967532467532467,-1.5087808118770332
4815,37196,37196,0,603600,2016-09-02,4.914109090909092,0.0011542211937536507,0.002447674191564845,2.39,1,0,-1.514578937272204,-1.5087808118770332
4816,37207,37207,0,603601,2016-09-02,5.041398692810458,0.0011542211937536507,0.002447674191564845,4.58,1,0,-1.5069211877651263,-1.5087808118770332
4817,37218,37218,0,603606,2016-09-02,4.872017391304348,0.0011542211937536507,0.002447674191564845,2.07,1,0,-1.5161516853932584,-1.5087808118770332
4818,37231,37231,0,603608,2016-09-02,4.815695652173913,0.0011542211937536507,0.002447674191564845,2.9,1,0,-1.5197894736842106,-1.5087808118770332
4819,37242,37242,0,603609,2016-09-02,5.0,0.0011542211937536507,0.002447674191564845,1.26,1,0,-1.5,-1.5087808118770332
4820,37254,37254,0,603611,2016-09-02,5.0472590559367845,0.0011542211937536507,0.002447674191564845,3.74,1,0,-1.4884266499843604,-1.5087808118770332
4821,37268,37268,0,603616,2016-09-02,4.911452494088504,0.0011542211937536507,0.002447674191564845,3.06,1,0,-1.5206896551724138,-1.5087808118770332
4822,37283,37283,0,603618,2016-09-02,4.937576726272352,0.0011542211937536507,0.002447674191564845,7.17,1,0,-1.5253246753246752,-1.5087808118770332
4823,37298,37298,0,603636,2016-09-02,4.750922077922079,0.0011542211937536507,0.002447674191564845,0.68,1,0,-1.5054385720262167,-1.5087808118770332
4824,37323,37323,0,603663,2016-09-02,4.981752112295629,0.0011542211937536507,0.002447674191564845,28.61,1,0,-1.4993333333333334,-1.5087808118770332
4825,37337,37337,0,603669,2016-09-02,5.111199999999998,0.0011542211937536507,0.002447674191564845,0.94,1,0,-1.5105337078651686,-1.5087808118770332
4826,37350,37350,0,603678,2016-09-02,4.999624144109276,0.0011542211937536507,0.002447674191564845,1.21,1,0,-1.5130841121495326,-1.5087808118770332
4827,37356,37356,0,603686,2016-09-02,4.872333333333334,0.0011542211937536507,0.002447674191564845,1.49,1,0,-1.5231481481481481,-1.5087808118770332
4828,37367,37367,0,603688,2016-09-02,4.922642382799658,0.0011542211937536507,0.002447674191564845,2.86,1,0,-1.4913793103448276,-1.5087808118770332
4829,37381,37381,0,603696,2016-09-02,5.001535714285714,0.0011542211937536507,0.002447674191564845,1.98,1,0,-1.5026816187225744,-1.5087808118770332
4830,37386,37386,0,603698,2016-09-02,4.9910360587002085,0.0011542211937536507,0.002447674191564845,1.8,1,0,-1.522468251383914,-1.5087808118770332
4831,37399,37399,0,603699,2016-09-02,4.468000000000001,0.0011542211937536507,0.002447674191564845,0.9,1,0,-1.5114025085518814,-1.5087808118770332
4832,37403,37403,0,603701,2016-09-02,4.952041256157637,0.0011542211937536507,0.002447674191564845,4.95,1,0,-1.5334106728538281,-1.5087808118770332
4833,37431,37431,0,603718,2016-09-02,4.984769230769231,0.0011542211937536507,0.002447674191564845,2.39,1,0,-1.5343589743589745,-1.5087808118770332
4834,37440,37440,0,603726,2016-09-02,4.873960704469101,0.0011542211937536507,0.002447674191564845,5.44,1,0,-1.5139165009940359,-1.5087808118770332
4835,37452,37452,0,603729,2016-09-02,5.167307692307693,0.0011542211937536507,0.002447674191564845,3.03,1,0,-1.5106524633821572,-1.5087808118770332
4836,37462,37462,0,603737,2016-09-02,4.980867740823712,0.0011542211937536507,0.002447674191564845,3.72,1,0,-1.5246734397677792,-1.5087808118770332
4837,37481,37481,0,603766,2016-09-02,4.9881142857142855,0.0011542211937536507,0.002447674191564845,1.18,1,0,-1.5198393953708076,-1.5087808118770332
4838,37494,37494,0,603778,2016-09-02,5.0052326641939855,0.0011542211937536507,0.002447674191564845,20.93,1,0,-1.5266666666666666,-1.5087808118770332
4839,37521,37521,0,603788,2016-09-02,4.943356923076922,0.0011542211937536507,0.002447674191564845,3.17,1,0,-1.5119858989424209,-1.5087808118770332
4840,37529,37529,0,603789,2016-09-02,5.0179682631460585,0.0011542211937536507,0.002447674191564845,1.58,1,0,-1.5027681660899654,-1.5087808118770332
4841,37543,37543,0,603798,2016-09-02,4.98396589779621,0.0011542211937536507,0.002447674191564845,4.36,1,0,-1.5187449062754685,-1.5087808118770332
4842,37557,37557,0,603799,2016-09-02,4.954457599257383,0.0011542211937536507,0.002447674191564845,3.6,1,0,-1.5339777387229057,-1.5087808118770332
4843,37570,37570,0,603800,2016-09-02,4.950467787114847,0.0011542211937536507,0.002447674191564845,3.55,1,0,-1.5010416666666666,-1.5087808118770332
4844,37584,37584,0,603806,2016-09-02,4.956222373342403,0.0011542211937536507,0.002447674191564845,2.39,1,0,-1.5026541445487955,-1.5087808118770332
4845,37596,37596,0,603808,2016-09-02,4.897916120576672,0.0011542211937536507,0.002447674191564845,1.07,1,0,-1.5027472527472527,-1.5087808118770332
4846,37610,37610,0,603818,2016-09-02,4.891207441860466,0.0011542211937536507,0.002447674191564845,3.79,1,0,-1.52,-1.5087808118770332
4847,37634,37634,0,603828,2016-09-02,4.9599746278317145,0.0011542211937536507,0.002447674191564845,1.84,1,0,-1.5098374679213002,-1.5087808118770332
4848,37680,37680,0,603866,2016-09-02,4.946197183098591,0.0011542211937536507,0.002447674191564845,3.17,1,0,-1.5051495831289847,-1.5087808118770332
4849,37683,37683,0,603868,2016-09-02,5.0026535490522654,0.0011542211937536507,0.002447674191564845,4.54,1,0,-1.5238603297769158,-1.5087808118770332
4850,37697,37697,0,603869,2016-09-02,4.98901978401728,0.0011542211937536507,0.002447674191564845,7.03,1,0,-1.5295731707317075,-1.5087808118770332
4851,37725,37725,0,603885,2016-09-02,4.982080000000002,0.0011542211937536507,0.002447674191564845,1.6,1,0,-1.4916937522571325,-1.5087808118770332
4852,37752,37752,0,603889,2016-09-02,4.979578947368422,0.0011542211937536507,0.002447674191564845,7.46,1,0,-1.4956490210297317,-1.5087808118770332
4853,37766,37766,0,603898,2016-09-02,4.930806837606837,0.0011542211937536507,0.002447674191564845,4.0,1,0,-1.5113290964354795,-1.5087808118770332
4854,37778,37778,0,603899,2016-09-02,5.074813781788351,0.0011542211937536507,0.002447674191564845,2.98,1,0,-1.5305263157894735,-1.5087808118770332
4855,37791,37791,0,603901,2016-09-02,4.99413,0.0011542211937536507,0.002447674191564845,2.08,1,0,-1.5215404699738904,-1.5087808118770332
4856,37804,37804,0,603909,2016-09-02,4.950190827190827,0.0011542211937536507,0.002447674191564845,9.23,1,0,-1.5169463087248323,-1.5087808118770332
4857,37818,37818,0,603918,2016-09-02,4.913094387600653,0.0011542211937536507,0.002447674191564845,1.79,1,0,-1.5038363171355498,-1.5087808118770332
4858,37833,37833,0,603919,2016-09-02,4.935636363636363,0.0011542211937536507,0.002447674191564845,6.11,1,0,-1.516340822877152,-1.5087808118770332
4859,37847,37847,0,603936,2016-09-02,4.969100183294055,0.0011542211937536507,0.002447674191564845,4.32,1,0,-1.5380560555412701,-1.5087808118770332
4860,37860,37860,0,603939,2016-09-02,4.9453246753246765,0.0011542211937536507,0.002447674191564845,0.48,1,0,-1.4846808510638299,-1.5087808118770332
4861,37872,37872,0,603958,2016-09-02,4.982400803353126,0.0011542211937536507,0.002447674191564845,15.58,1,0,-1.5049285362247413,-1.5087808118770332
4862,37887,37887,0,603959,2016-09-02,4.913455486542444,0.0011542211937536507,0.002447674191564845,8.27,1,0,-1.53457216940363,-1.5087808118770332
4863,37901,37901,0,603968,2016-09-02,4.926844444444447,0.0011542211937536507,0.002447674191564845,3.3,1,0,-1.5273814114924797,-1.5087808118770332
4864,37913,37913,0,603969,2016-09-02,5.016287337119946,0.0011542211937536507,0.002447674191564845,2.58,1,0,-1.5144927536231885,-1.5087808118770332
4865,37928,37928,0,603979,2016-09-02,4.976606981254041,0.0011542211937536507,0.002447674191564845,1.28,1,0,-1.5123060460139113,-1.5087808118770332
4866,37942,37942,0,603986,2016-09-02,4.992559770673308,0.0011542211937536507,0.002447674191564845,0.28,1,0,-1.4090528519099947,-1.5087808118770332
4867,37957,37957,0,603988,2016-09-02,4.97707343430209,0.0011542211937536507,0.002447674191564845,23.59,1,0,-1.3733333333333333,-1.5087808118770332
4868,37972,37972,0,603989,2016-09-02,4.958331460674159,0.0011542211937536507,0.002447674191564845,5.45,1,0,-1.4857226107226107,-1.5087808118770332
4869,37983,37983,0,603993,2016-09-02,4.971242500147347,0.0011542211937536507,0.002447674191564845,0.16,1,0,-1.5150375939849623,-1.5087808118770332
4870,37997,37997,0,603996,2016-09-02,4.903530536622308,0.0011542211937536507,0.002447674191564845,12.19,1,0,-1.4925953350610883,-1.5087808118770332
4871,38012,38012,0,603997,2016-09-02,4.995599336099586,0.0011542211937536507,0.002447674191564845,5.42,1,0,-1.5050761421319798,-1.5087808118770332
4872,38035,38035,0,603999,2016-09-02,4.833403928108208,0.0011542211937536507,0.002447674191564845,4.11,1,0,-1.5082182774490467,-1.5087808118770332
4873,4,4,0,000001,2016-09-05,4.959341991341992,0.0012118922885175644,0.003484704511640793,0.32,4,0,-1.496828752642706,-1.4984445900171062
4874,20,20,0,000002,2016-09-05,4.989243211886189,0.0012118922885175644,0.003484704511640793,1.06,4,0,-1.480508474576271,-1.4984445900171062
4875,45,45,0,000005,2016-09-05,5.009562323150501,0.0012118922885175644,0.003484704511640793,0.65,4,0,-1.4986376021798364,-1.4984445900171062
4876,61,61,0,000006,2016-09-05,4.974375366568915,0.0012118922885175644,0.003484704511640793,1.02,4,0,-1.5,-1.4984445900171062
4877,76,76,0,000007,2016-09-05,4.93722721962617,0.0012118922885175644,0.003484704511640793,3.08,4,0,-1.4995479204339963,-1.4984445900171062
4878,91,91,0,000008,2016-09-05,5.011071505376345,0.0012118922885175644,0.003484704511640793,0.29,4,0,-1.497867803837953,-1.4984445900171062
4879,113,113,0,000010,2016-09-05,4.954681278899475,0.0012118922885175644,0.003484704511640793,4.27,4,0,-1.5061124694376529,-1.4984445900171062
4880,128,128,0,000011,2016-09-05,4.964152083333335,0.0012118922885175644,0.003484704511640793,4.93,4,0,-1.5121457489878543,-1.4984445900171062
4881,143,143,0,000012,2016-09-05,4.998651689025377,0.0012118922885175644,0.003484704511640793,1.19,4,0,-1.5008474576271187,-1.4984445900171062
4882,158,158,0,000014,2016-09-05,4.971316475095786,0.0012118922885175644,0.003484704511640793,1.21,4,0,-1.515316205533597,-1.4984445900171062
4883,172,172,0,000016,2016-09-05,5.0121374396669065,0.0012118922885175644,0.003484704511640793,0.79,4,0,-1.5019723865877712,-1.4984445900171062
4884,187,187,0,000017,2016-09-05,4.956089007328447,0.0012118922885175644,0.003484704511640793,1.24,4,0,-1.5102899906454632,-1.4984445900171062
4885,202,202,0,000018,2016-09-05,4.96103929584352,0.0012118922885175644,0.003484704511640793,2.09,4,0,-1.4944341372912802,-1.4984445900171062
4886,216,216,0,000019,2016-09-05,4.9870525793418565,0.0012118922885175644,0.003484704511640793,15.88,4,0,-1.477683956574186,-1.4984445900171062
4887,230,230,0,000020,2016-09-05,4.986357926453191,0.0012118922885175644,0.003484704511640793,7.81,4,0,-1.453478260869565,-1.4984445900171062
4888,243,243,0,000021,2016-09-05,4.994927897861771,0.0012118922885175644,0.003484704511640793,0.84,4,0,-1.5009293680297398,-1.4984445900171062
4889,260,260,0,000022,2016-09-05,5.0,0.0012118922885175644,0.003484704511640793,0.23,4,0,-1.513530135301353,-1.4984445900171062
4890,267,267,0,000023,2016-09-05,4.769904761904762,0.0012118922885175644,0.003484704511640793,2.28,4,0,-1.4879474068663259,-1.4984445900171062
